constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
F1_02179,brain/functions/f1/mechanisms/tpio/__init__.py,164,_h3.arg4,0,spec-numeric-posarg4,C,H3DemandSpec law index=0 — structural pointer into 3-law trichotomy (0=memory/1=prediction/2=integration); address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02180,brain/functions/f1/mechanisms/tpio/__init__.py,167,_h3.arg2,20,spec-numeric-posarg2,C,H3DemandSpec horizon index=20 — structural H³ horizon index from the 32-horizon ladder; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02181,brain/functions/f1/mechanisms/tpio/__init__.py,167,_h3.arg3,22,spec-numeric-posarg3,C,H3DemandSpec morph index=22 — structural pointer into 24-morph dictionary; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02182,brain/functions/f1/mechanisms/tpio/__init__.py,167,_h3.arg4,0,spec-numeric-posarg4,C,H3DemandSpec law index=0 — structural pointer into 3-law trichotomy (0=memory/1=prediction/2=integration); address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02183,brain/functions/f1/mechanisms/tpio/__init__.py,203,LayerSpec.arg2,0,spec-numeric-posarg2,C,H3DemandSpec horizon index=0 — structural H³ horizon index from the 32-horizon ladder; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO
F1_02184,brain/functions/f1/mechanisms/tpio/__init__.py,203,LayerSpec.arg3,4,spec-numeric-posarg3,C,H3DemandSpec morph index=4 — structural pointer into 24-morph dictionary; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO
F1_02185,brain/functions/f1/mechanisms/tpio/__init__.py,209,LayerSpec.arg2,4,spec-numeric-posarg2,C,H3DemandSpec horizon index=4 — structural H³ horizon index from the 32-horizon ladder; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO
F1_02186,brain/functions/f1/mechanisms/tpio/__init__.py,209,LayerSpec.arg3,5,spec-numeric-posarg3,C,H3DemandSpec morph index=5 — structural pointer into 24-morph dictionary; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO
F1_02187,brain/functions/f1/mechanisms/tpio/__init__.py,214,LayerSpec.arg2,5,spec-numeric-posarg2,C,H3DemandSpec horizon index=5 — structural H³ horizon index from the 32-horizon ladder; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO
F1_02188,brain/functions/f1/mechanisms/tpio/__init__.py,214,LayerSpec.arg3,7,spec-numeric-posarg3,C,H3DemandSpec morph index=7 — structural pointer into 24-morph dictionary; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO
F1_02189,brain/functions/f1/mechanisms/tpio/__init__.py,219,LayerSpec.arg2,7,spec-numeric-posarg2,C,H3DemandSpec horizon index=7 — structural H³ horizon index from the 32-horizon ladder; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO
F1_02190,brain/functions/f1/mechanisms/tpio/__init__.py,219,LayerSpec.arg3,10,spec-numeric-posarg3,C,H3DemandSpec morph index=10 — structural pointer into 24-morph dictionary; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO
F1_02191,brain/functions/f1/mechanisms/tpio/__init__.py,293,ModelMetadata.confidence_range,"[0.6, 0.8]",call-kw,C,"Structural metadata keyword argument ModelMetadata.confidence_range=[0.6, 0.8]; class-level disclosed confidence-range or address-space tuple, not an empirical computational value.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO::def metada
F1_02192,brain/functions/f1/mechanisms/tpio/__init__.py,332,output.clamp.arg0,0.0,call-posarg0,D,"Clamp boundary 0.0 on [0,1] output range — identity-form structural boundary (§6 edge case 6).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO::def comput
F1_02193,brain/functions/f1/mechanisms/tpio/__init__.py,332,output.clamp.arg1,1.0,call-posarg1,D,"Clamp boundary 1.0 on [0,1] output range — identity-form structural boundary (§6 edge case 6).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO::def comput
F1_02194,brain/functions/f1/mechanisms/tpio/__init__.py,247,RegionLink.arg2,0.8,link-weight-posarg2,E,"RegionLink/NeuroLink edge weight=0.8 — author-normalized Likert-style mixer (E4); per context_brief §7 risk-item 3, no paper publishes per-edge weights even when the edge is literature-cited; ENGINEERING-CHOICE.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=tpio scope=module::class TPIO::def region
F1_02195,brain/functions/f1/mechanisms/tpio/__init__.py,250,RegionLink.arg2,0.65,link-weight-posarg2,E,"RegionLink/NeuroLink edge weight=0.65 — author-normalized Likert-style mixer (E4); per context_brief §7 risk-item 3, no paper publishes per-edge weights even when the edge is literature-cited; ENGINEERING-CHOICE.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=tpio scope=module::class TPIO::def region
F1_02196,brain/functions/f1/mechanisms/tpio/__init__.py,253,RegionLink.arg2,0.55,link-weight-posarg2,E,"RegionLink/NeuroLink edge weight=0.55 — author-normalized Likert-style mixer (E4); per context_brief §7 risk-item 3, no paper publishes per-edge weights even when the edge is literature-cited; ENGINEERING-CHOICE.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=tpio scope=module::class TPIO::def region
F1_02197,brain/functions/f1/mechanisms/tpio/__init__.py,256,RegionLink.arg2,0.7,link-weight-posarg2,E,"RegionLink/NeuroLink edge weight=0.7 — author-normalized Likert-style mixer (E4); per context_brief §7 risk-item 3, no paper publishes per-edge weights even when the edge is literature-cited; ENGINEERING-CHOICE.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=tpio scope=module::class TPIO::def region
F1_02198,brain/functions/f1/mechanisms/tpio/__init__.py,268,Citation.arg1,2004,citation-call-posarg1,C,"Citation metadata year=2004 — bibliographic year tag for a literature anchor; reference metadata, not an empirical engine value (§6 edge case 5).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO::def metada
F1_02199,brain/functions/f1/mechanisms/tpio/__init__.py,273,Citation.arg1,2005,citation-call-posarg1,C,"Citation metadata year=2005 — bibliographic year tag for a literature anchor; reference metadata, not an empirical engine value (§6 edge case 5).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO::def metada
F1_02200,brain/functions/f1/mechanisms/tpio/__init__.py,278,Citation.arg1,1989,citation-call-posarg1,C,"Citation metadata year=1989 — bibliographic year tag for a literature anchor; reference metadata, not an empirical engine value (§6 edge case 5).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO::def metada
F1_02201,brain/functions/f1/mechanisms/tpio/__init__.py,282,Citation.arg1,1999,citation-call-posarg1,C,"Citation metadata year=1999 — bibliographic year tag for a literature anchor; reference metadata, not an empirical engine value (§6 edge case 5).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO::def metada
F1_02202,brain/functions/f1/mechanisms/tpio/__init__.py,287,Citation.arg1,2002,citation-call-posarg1,C,"Citation metadata year=2002 — bibliographic year tag for a literature anchor; reference metadata, not an empirical engine value (§6 edge case 5).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::class TPIO::def metada
F1_02203,brain/functions/f1/mechanisms/tpio/cognitive_present.py,26,_SPECTRAL_AUTO_MEAN_H8,"[17, 8, 1, 0]",module-assign,C,"Structural H³ demand-tuple alias '_SPECTRAL_AUTO_MEAN_H8'=[17, 8, 1, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02204,brain/functions/f1/mechanisms/tpio/cognitive_present.py,27,_SPECTRAL_CHANGE_MEAN_H8,"[21, 8, 1, 0]",module-assign,C,"Structural H³ demand-tuple alias '_SPECTRAL_CHANGE_MEAN_H8'=[21, 8, 1, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02205,brain/functions/f1/mechanisms/tpio/cognitive_present.py,28,_SPECTRAL_CHANGE_VEL_H8,"[21, 8, 8, 0]",module-assign,C,"Structural H³ demand-tuple alias '_SPECTRAL_CHANGE_VEL_H8'=[21, 8, 8, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02206,brain/functions/f1/mechanisms/tpio/cognitive_present.py,29,_TIMBRE_CHANGE_MEAN_H8,"[24, 8, 1, 0]",module-assign,C,"Structural H³ demand-tuple alias '_TIMBRE_CHANGE_MEAN_H8'=[24, 8, 1, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02207,brain/functions/f1/mechanisms/tpio/cognitive_present.py,30,_TONALNESS_STD_H14,"[14, 14, 3, 0]",module-assign,C,"Structural H³ demand-tuple alias '_TONALNESS_STD_H14'=[14, 14, 3, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02208,brain/functions/f1/mechanisms/tpio/cognitive_present.py,31,_TRIST1_AUTOCORR_H20,"[18, 20, 22, 0]",module-assign,C,"Structural H³ demand-tuple alias '_TRIST1_AUTOCORR_H20'=[18, 20, 22, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module
F1_02209,brain/functions/f1/mechanisms/tpio/cognitive_present.py,75,(0.25 * f01 + 0.2 * spectral_auto_mean + 0.2 * timbre_change_mean + 0.15 * spectral_change_mean + 0.1 * trist1_autocorr + 0.1 * m0).clamp.arg0,0.0,call-posarg0,D,"Clamp boundary 0.0 on [0,1] output range — identity-form structural boundary (§6 edge case 6).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02210,brain/functions/f1/mechanisms/tpio/cognitive_present.py,75,(0.25 * f01 + 0.2 * spectral_auto_mean + 0.2 * timbre_change_mean + 0.15 * spectral_change_mean + 0.1 * trist1_autocorr + 0.1 * m0).clamp.arg1,1.0,call-posarg1,D,"Clamp boundary 1.0 on [0,1] output range — identity-form structural boundary (§6 edge case 6).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02211,brain/functions/f1/mechanisms/tpio/cognitive_present.py,85,(0.3 * f04 + 0.25 * spectral_change_vel + 0.2 * tonalness_std + 0.15 * f03 + 0.1 * m0).clamp.arg0,0.0,call-posarg0,D,"Clamp boundary 0.0 on [0,1] output range — identity-form structural boundary (§6 edge case 6).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02212,brain/functions/f1/mechanisms/tpio/cognitive_present.py,85,(0.3 * f04 + 0.25 * spectral_change_vel + 0.2 * tonalness_std + 0.15 * f03 + 0.1 * m0).clamp.arg1,1.0,call-posarg1,D,"Clamp boundary 1.0 on [0,1] output range — identity-form structural boundary (§6 edge case 6).",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02213,brain/functions/f1/mechanisms/tpio/cognitive_present.py,74,<expr-L>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02214,brain/functions/f1/mechanisms/tpio/cognitive_present.py,84,<expr-L>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02215,brain/functions/f1/mechanisms/tpio/cognitive_present.py,73,<expr-L>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02216,brain/functions/f1/mechanisms/tpio/cognitive_present.py,83,<expr-L>,0.15,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02217,brain/functions/f1/mechanisms/tpio/cognitive_present.py,72,<expr-L>,0.15,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02218,brain/functions/f1/mechanisms/tpio/cognitive_present.py,82,<expr-L>,0.2,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02219,brain/functions/f1/mechanisms/tpio/cognitive_present.py,71,<expr-L>,0.2,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02220,brain/functions/f1/mechanisms/tpio/cognitive_present.py,80,<expr-L>,0.3,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02221,brain/functions/f1/mechanisms/tpio/cognitive_present.py,81,<expr-L>,0.25,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=tpio scope=module::def compute_cognitive_
F1_02222,brain/functions/f1/mechanisms/tpio/cognitive_present.py,69,<expr-L>,0.25,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=tpio scope=module::def compute_cognitive_
