constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes,source_agent
A6_01837,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,30,_TIMBRE_TREND,"[0, 8, 18, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias,6
A6_01838,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,31,_TIMBRE_PERIOD,"[0, 12, 14, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias,6
A6_01839,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,34,_W_TREND,0.05,module-assign,E,"E4 mixer weight -- _W_TREND predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01840,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,35,_W_PERIOD,0.03,module-assign,E,"E4 mixer weight -- _W_PERIOD predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01841,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,36,_W_CTX,0.02,module-assign,E,"E4 mixer weight -- _W_CTX predict-equation coefficient (b = base + W_TREND*trend + W_PERIOD*period + W_CTX*ctx). Author-chosen, NOT in F-list of 7 disclosed reward weights (per context_brief §3, §8).",NONE,inspection,N/A,,HIGH,False,Predict-equation mixer weight,6
A6_01842,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,46,TAU,0.9,class-attr,E,"E5 operational scaling -- belief inertia coefficient (base = (1-TAU)*prev + TAU*BASELINE). Author-chosen forgetting-factor per belief class, not fit; no literature anchor.",NONE,inspection,N/A,,HIGH,False,Belief TAU inertia,6
A6_01843,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,47,BASELINE,0.5,class-attr,D,"IDENTITY-PLACEHOLDER -- 0.5 unit-interval midpoint as belief baseline prior (max entropy on [0,1]).",NONE,inspection,N/A,,HIGH,False,Unit-interval midpoint baseline,6
A6_01844,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,67,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01845,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,65,<expr-L>,0.4,expr-literal,E,"E4 mixer weight -- 0.4 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01846,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,66,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula,6
A6_01847,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,90,<expr-L>,0.1,expr-literal,E,E4 mixer weight -- 0.1 belief anchoring weight in base = (1-0.1)*prev + 0.1*BASELINE (author choice).,NONE,inspection,N/A,,HIGH,False,Belief base anchoring,6
A6_01848,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,90,<expr-L>,1.0,expr-literal,D,IDENTITY-PLACEHOLDER -- 1.0 in (1.0 - x) inversion (mathematical identity element).,NONE,inspection,N/A,,HIGH,False,Unit inversion identity,6
A6_01849,brain/functions/f8/beliefs/tscp/trained_timbre_recognition.py,90,<expr-R>,0.1,expr-literal,E,E4 mixer weight -- 0.1 belief anchoring weight in base = (1-0.1)*prev + 0.1*BASELINE (author choice).,NONE,inspection,N/A,,HIGH,False,Belief base anchoring,6
A6_01850,brain/functions/f8/mechanisms/cdmr/__init__.py,88,_SPECTRAL_FLUX,10,module-assign,C,STRUCTURAL -- _SPECTRAL_FLUX alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias,6
A6_01851,brain/functions/f8/mechanisms/cdmr/__init__.py,89,_ONSET_STRENGTH,11,module-assign,C,STRUCTURAL -- _ONSET_STRENGTH alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias,6
A6_01852,brain/functions/f8/mechanisms/cdmr/__init__.py,90,_BRIGHTNESS,13,module-assign,C,STRUCTURAL -- _BRIGHTNESS module-level integer constant; integer in topology-index range. Likely R3/H3 index or output-slot ID.,NONE,inspection,N/A,,MEDIUM,False,Integer index module constant (inferred topology),6
A6_01853,brain/functions/f8/mechanisms/cdmr/__init__.py,91,_SPECTRAL_CHANGE,21,module-assign,C,STRUCTURAL -- _SPECTRAL_CHANGE alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias,6
A6_01854,brain/functions/f8/mechanisms/cdmr/__init__.py,92,_PITCH_CHANGE,23,module-assign,C,STRUCTURAL -- _PITCH_CHANGE alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias,6
A6_01855,brain/functions/f8/mechanisms/cdmr/__init__.py,93,_X_L4L5,33,module-assign,C,STRUCTURAL -- _X_L4L5 module-level integer constant; integer in topology-index range. Likely R3/H3 index or output-slot ID.,NONE,inspection,N/A,,MEDIUM,False,Integer index module constant (inferred topology),6
A6_01856,brain/functions/f8/mechanisms/cdmr/__init__.py,94,_X_L5L6,41,module-assign,C,STRUCTURAL -- _X_L5L6 module-level integer constant; integer in topology-index range. Likely R3/H3 index or output-slot ID.,NONE,inspection,N/A,,MEDIUM,False,Integer index module constant (inferred topology),6
A6_01857,brain/functions/f8/mechanisms/cdmr/__init__.py,230,OUTPUT_DIM,11,class-attr,C,"STRUCTURAL -- OUTPUT_DIM dimensionality / output-slot index. Topology, not empirical.",NONE,inspection,N/A,,HIGH,False,Output dimensionality,6
A6_01858,brain/functions/f8/mechanisms/cdmr/__init__.py,106,_h3.arg0,10,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01859,brain/functions/f8/mechanisms/cdmr/__init__.py,106,_h3.arg2,0,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01860,brain/functions/f8/mechanisms/cdmr/__init__.py,106,_h3.arg3,0,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01861,brain/functions/f8/mechanisms/cdmr/__init__.py,106,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01862,brain/functions/f8/mechanisms/cdmr/__init__.py,110,_h3.arg0,10,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01863,brain/functions/f8/mechanisms/cdmr/__init__.py,110,_h3.arg2,3,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01864,brain/functions/f8/mechanisms/cdmr/__init__.py,110,_h3.arg3,2,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01865,brain/functions/f8/mechanisms/cdmr/__init__.py,110,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01866,brain/functions/f8/mechanisms/cdmr/__init__.py,114,_h3.arg0,11,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01867,brain/functions/f8/mechanisms/cdmr/__init__.py,114,_h3.arg2,0,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01868,brain/functions/f8/mechanisms/cdmr/__init__.py,114,_h3.arg3,0,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01869,brain/functions/f8/mechanisms/cdmr/__init__.py,114,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01870,brain/functions/f8/mechanisms/cdmr/__init__.py,118,_h3.arg0,11,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01871,brain/functions/f8/mechanisms/cdmr/__init__.py,118,_h3.arg2,3,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01872,brain/functions/f8/mechanisms/cdmr/__init__.py,118,_h3.arg3,8,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01873,brain/functions/f8/mechanisms/cdmr/__init__.py,118,_h3.arg4,0,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01874,brain/functions/f8/mechanisms/cdmr/__init__.py,122,_h3.arg0,23,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01875,brain/functions/f8/mechanisms/cdmr/__init__.py,122,_h3.arg2,3,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01876,brain/functions/f8/mechanisms/cdmr/__init__.py,122,_h3.arg3,0,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01877,brain/functions/f8/mechanisms/cdmr/__init__.py,122,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01878,brain/functions/f8/mechanisms/cdmr/__init__.py,126,_h3.arg0,23,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01879,brain/functions/f8/mechanisms/cdmr/__init__.py,126,_h3.arg2,16,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01880,brain/functions/f8/mechanisms/cdmr/__init__.py,126,_h3.arg3,1,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01881,brain/functions/f8/mechanisms/cdmr/__init__.py,126,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01882,brain/functions/f8/mechanisms/cdmr/__init__.py,130,_h3.arg0,41,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01883,brain/functions/f8/mechanisms/cdmr/__init__.py,130,_h3.arg2,3,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01884,brain/functions/f8/mechanisms/cdmr/__init__.py,130,_h3.arg3,0,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01885,brain/functions/f8/mechanisms/cdmr/__init__.py,130,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
A6_01886,brain/functions/f8/mechanisms/cdmr/__init__.py,134,_h3.arg0,41,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index,6
